address,twitter_handle,pnl_30d,pnl_7d,pnl_1d,winrate_7d,txs_30d,token_active,last_active,is_blue_verified,avg_holding_period_7d,score,rank,last_updated,is_active,timestamp
0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,,16.37349192,7.858425739999999,1.55731981,0.222,0,1,2026-01-28T20:01:57.328350,False,4428.544508120649,0.4756855353541666,250,2026-01-28T20:01:57.328350,True,2026-01-28T20:01:57.778117
0xfd6becc9af1ff852b7a180c6601593574834afbf,,25.16587635,0.0,0.0,0.5,0,1,2026-01-28T20:01:57.264784,False,86400.0,0.4753870448166666,251,2026-01-28T20:01:57.264784,True,2026-01-28T20:01:57.778117
0xe01ff44ed40070b19cc967b4f062c1b633f29195,,6.01740713,15.76164862,6.9438701300000005,0.49312977099236643,0,1,2026-01-28T20:01:57.742304,False,35345.35348849105,0.4753193074508334,252,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0xc50c92aa65b835c738d1edde49d4ee861527e35e,,23.35933643,1.31673996,0.0,0.28610354223433243,0,1,2026-01-28T20:01:57.212846,False,1216.0450052910053,0.4744636349033333,253,2026-01-28T20:01:57.212846,True,2026-01-28T20:01:57.778117
0xffdf40be6a634e40dad482ee70f4f4b0e68b3f36,,23.63847742,2.10722083,-3.55304974,0.0688836104513064,0,1,2026-01-28T20:01:57.697634,False,7470.027281609196,0.47442637875,254,2026-01-28T20:01:57.697634,True,2026-01-28T20:01:57.778117
0xef759e3f7fe04ac8c5b63736e5196ded52eaf34e,,20.55692198,2.91209058,3.2260640200000004,0.28170426065162907,0,1,2026-01-28T20:01:57.221400,False,208.06703398058255,0.4743325924183332,255,2026-01-28T20:01:57.221400,True,2026-01-28T20:01:57.778117
0x07fd993f0fa3a185f7207adccd29f7a87404689d,,7.458888719999999,15.38293512,2.00538845,0.3,0,1,2026-01-28T20:01:57.742304,False,8128.590401311866,0.4740321194841665,256,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0xd25a100d719f024d183d8b49d25cabf668ac4a41,,13.60504797,9.38085413,2.17869185,0.4415,0,1,2026-01-28T20:01:57.224443,False,4207.753821428571,0.4734979328091666,257,2026-01-28T20:01:57.224443,True,2026-01-28T20:01:57.778117
0x53ad68079890e9d72a5bb4eb79079f19c32aeca4,,6.58812564,15.70314005,2.6837988100000003,0.265,0,1,2026-01-28T20:01:57.172408,False,603.0875481601731,0.4733096590591666,258,2026-01-28T20:01:57.172408,True,2026-01-28T20:01:57.778117
0x577ad1d3512b4def17c686eb2c08281d0e906d33,,8.21666432,13.88776673,2.64996448,0.2155,0,1,2026-01-28T20:01:57.150683,False,3806.450810191083,0.4725457735983334,259,2026-01-28T20:01:57.150683,True,2026-01-28T20:01:57.778117
0x8df3e0b89ceff88af367c17423e4ef2f3543a8d4,,-4.361892650000001,24.18058007,7.38408161,0.2600896860986547,0,1,2026-01-28T20:01:57.248107,False,18271.536685393257,0.4724784285325,260,2026-01-28T20:01:57.248107,True,2026-01-28T20:01:57.778117
0x931153baac031d055389b41d12cd32c9bf0ae7a3,,29.12452676,-2.56332233,-8.632475359999999,0.0,0,1,2026-01-28T20:01:57.142148,False,65001.02072504378,0.4717412334283334,261,2026-01-28T20:01:57.142148,True,2026-01-28T20:01:57.778117
0x68a410113fab274d4e66685c1242e289ae76c01a,,14.91612515,5.49032346,8.51564292,0.22916666666666666,0,1,2026-01-28T20:01:57.168462,False,81393.64964583334,0.4715834995233333,262,2026-01-28T20:01:57.168462,True,2026-01-28T20:01:57.778117
0x32622625c5d940de964334782fad88c029cb0ed9,,2.53753073,19.51183017,0.0,0.21601489757914338,0,1,2026-01-28T20:01:57.461715,False,10706.120910638298,0.4713671471283334,263,2026-01-28T20:01:57.461715,True,2026-01-28T20:01:57.778117
0xbeccae9ffcb69e9d42a1d4e744abf8056149562d,,8.284109489999999,8.2247602,18.5600166,0.24674674674674674,0,1,2026-01-28T20:01:57.710162,False,1257.8368795180722,0.4704781684266667,264,2026-01-28T20:01:57.710162,True,2026-01-28T20:01:57.778117
0xc06e96737006bf832323ebb66f45537f3645a7b2,,17.410281729999998,5.20758922,0.0,1.0,0,1,2026-01-28T20:01:57.766003,False,86400.0,0.4703096304199999,265,2026-01-28T20:01:57.766003,True,2026-01-28T20:01:57.778117
0x46e3a8c8135647b48b2e82198e42e0c69eacbab8,,-13.16454587,27.44709727,24.66156122,0.2435,0,1,2026-01-28T20:01:57.170461,False,6990.335453724605,0.469567136145,266,2026-01-28T20:01:57.170461,True,2026-01-28T20:01:57.778117
0xd7dc4b4ad3a7840f042a46d24b897fbe6ad14cb5,,16.42875308,6.0396552,-0.8659922800000001,0.42790697674418604,0,1,2026-01-28T20:01:57.499547,False,12547.801301038062,0.4694500676433334,267,2026-01-28T20:01:57.499547,True,2026-01-28T20:01:57.778117
0x298629982613bf36c48d0b31afd2fe7d1b4604dc,,13.88070514,7.67743536,0.25294044,0.9924812030075187,0,1,2026-01-28T20:01:57.221400,False,86400.0,0.46843827239,268,2026-01-28T20:01:57.221400,True,2026-01-28T20:01:57.778117
0x5fddaf29681f3acd3ee5d88ef150f066b4db9890,,-12.7192923,26.53941867,21.50244869,0.2676056338028169,0,1,2026-01-28T20:01:57.287990,False,12701.234915360501,0.4683368646416666,269,2026-01-28T20:01:57.287990,True,2026-01-28T20:01:57.778117
0xd11a880a60b889f9e88d260a3be04accd60c0efe,,14.74272428,7.07152464,-0.58395618,0.146,0,1,2026-01-28T20:01:57.235108,False,2516.182901090909,0.4683072011183333,270,2026-01-28T20:01:57.235108,True,2026-01-28T20:01:57.778117
0xab04d040dec929a204298d44701476968b238b69,,2.79398902,16.970833069999998,3.41742147,0.006535947712418301,0,1,2026-01-28T20:01:57.280291,False,34760.100865384615,0.4681761231575,271,2026-01-28T20:01:57.280291,True,2026-01-28T20:01:57.778117
0x793025fa318706eeb71c18fb18c7d3e2b13d444d,,0.0,18.84973858,5.47431775,0.5,0,1,2026-01-28T20:01:57.773111,False,86400.0,0.4678967514291666,272,2026-01-28T20:01:57.773111,True,2026-01-28T20:01:57.778117
0xaab9c0bb57c38e0dc1b8b91155e8394e279172e0,,22.7025559,-0.59019625,-0.92064223,0.13169984686064318,0,1,2026-01-28T20:01:57.755500,False,6325.0422332463,0.4674733248024999,273,2026-01-28T20:01:57.755500,True,2026-01-28T20:01:57.778117
0x2025137a136bea7446deba681cbfc7cf1970840e,,14.00235275,5.85053322,4.14558803,0.558,0,1,2026-01-28T20:01:57.143145,False,1801.3407220561865,0.4670743471558333,274,2026-01-28T20:01:57.143145,True,2026-01-28T20:01:57.778117
0x77435010f5e34e2fa04f5ce7d49e57a8bd8de4fe,,17.47806736,3.46837164,0.8352031200000001,0.610651499482937,0,1,2026-01-28T20:01:57.245108,False,7524.667581331502,0.4667461552799999,275,2026-01-28T20:01:57.245108,True,2026-01-28T20:01:57.778117
0xc5ed4501500fcbfb2b88fb7f0aa52f834ed44346,,10.27239194,9.89849593,1.77943499,0.27927927927927926,0,1,2026-01-28T20:01:57.157837,False,313.19365915300546,0.4667163972608333,276,2026-01-28T20:01:57.157837,True,2026-01-28T20:01:57.778117
0xffbd3e51ae0e2c4407434e157965c064f2a11628,,10.88226822,9.9352427,-0.30600824,0.225,0,1,2026-01-28T20:01:57.145149,False,9.416742251223493,0.4666672264166667,277,2026-01-28T20:01:57.145149,True,2026-01-28T20:01:57.778117
0x8297915808564e036e9596e939381fc9c7779fee,,17.303800990000003,3.57544617,0.71802683,0.261,0,1,2026-01-28T20:01:57.193583,False,567.6950607831677,0.4665193378575,278,2026-01-28T20:01:57.193583,True,2026-01-28T20:01:57.778117
0x0ff911dc09dbb3006f25ee71093d0fe4fd82a44d,,-25.25732669,37.49874517,20.52552993,0.052364864864864864,0,1,2026-01-28T20:01:57.307665,False,50724.52224031008,0.4664797673149999,279,2026-01-28T20:01:57.307665,True,2026-01-28T20:01:57.778117
0x0c67ff84dddc2f62c9feac062ed8d11d1ca7298d,,16.70539018,3.56964522,2.1808402300000003,0.32012012012012014,0,1,2026-01-28T20:01:57.207845,False,3983.9322575057736,0.4662056536425,280,2026-01-28T20:01:57.207845,True,2026-01-28T20:01:57.778117
0xd4c1f7e8d876c4749228d515473d36f919583d1d,,8.82793688,10.92324977,2.0328598,0.05395864851235502,0,1,2026-01-28T20:01:57.144102,False,38.10206847697757,0.4660979553283333,281,2026-01-28T20:01:57.144102,True,2026-01-28T20:01:57.778117
0x87f9cd15f5050a9283b8896300f7c8cf69ece2cf,,8.05682455,11.2569231,3.00640878,0.5,0,1,2026-01-28T20:01:57.132604,False,86400.0,0.465863038285,282,2026-01-28T20:01:57.132604,True,2026-01-28T20:01:57.778117
0x337c8f57be536a4848a8b69d3d66199a404b9b4e,,16.749579519999998,5.10232241,-3.95219086,0.35714285714285715,0,1,2026-01-28T20:01:57.321341,False,9512.342066985646,0.4655406817599999,283,2026-01-28T20:01:57.321341,True,2026-01-28T20:01:57.778117
0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,,17.15852371,3.16213824,0.92359087,0.2295,0,1,2026-01-28T20:01:57.139106,False,327.2465846484935,0.4653012607425,284,2026-01-28T20:01:57.139106,True,2026-01-28T20:01:57.778117
0x85d09eb8fee0f8258c03203c2f659ddf2b2620dc,,-24.43058511,40.68902795,4.99142063,0.41911764705882354,0,1,2026-01-28T20:01:57.742304,False,47121.459177083336,0.4651281034241666,285,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0x1cadadf0e884ac5527ae596a4fc1017a4ffd4e2c,,9.08159955,8.27556102,8.26399515,0.26666666666666666,0,1,2026-01-28T20:01:57.323353,False,11194.948089005235,0.4647439645291666,286,2026-01-28T20:01:57.323353,True,2026-01-28T20:01:57.778117
0x797327122c5ed1b1530e452b7f8723ba834b4c6a,,6.91889505,11.41720918,3.88036857,0.2205,0,1,2026-01-28T20:01:57.588160,False,24972.20417130621,0.4642640544941666,287,2026-01-28T20:01:57.588160,True,2026-01-28T20:01:57.778117
0x3042a6db38c1027c51db4538016cd9d99e5fbc0f,,-12.49035153,33.79929207,-10.73954976,0.21101629169899147,0,1,2026-01-28T20:01:57.204851,False,34197.133868365185,0.4639660809516667,288,2026-01-28T20:01:57.204851,True,2026-01-28T20:01:57.778117
0x26563eedb269448352ba0663f2ee554fbd389296,,-14.1641914,26.109692480000003,44.0001494,0.2181500872600349,0,1,2026-01-28T20:01:57.498548,False,116947.20647515528,0.4638911179333332,289,2026-01-28T20:01:57.498548,True,2026-01-28T20:01:57.778117
0xc613bd93c62e62bf3e583c36ae8c4118f1fb2456,,22.85376637,-3.23916825,1.7460650800000002,1.0,0,1,2026-01-28T20:01:57.236108,False,86400.0,0.463203749715,290,2026-01-28T20:01:57.236108,True,2026-01-28T20:01:57.778117
0xb669fd9476922edad7b304879fb7c93422a2a5ee,,13.779412229999998,5.63793754,1.301e-05,0.626882966396292,0,1,2026-01-28T20:01:57.232988,False,1679.1790364109233,0.4629134821441666,291,2026-01-28T20:01:57.232988,True,2026-01-28T20:01:57.778117
0x570b09e27a87f9acbce49f85056745d29b3ee3c6,,6.03416789,11.18316596,5.50205328,0.6174496644295302,0,1,2026-01-28T20:01:57.170461,False,162458.45249262537,0.4628308466033333,292,2026-01-28T20:01:57.170461,True,2026-01-28T20:01:57.778117
0x95252ff823c7b283dec23edd18d2e4b8785b0ad2,,29.78753738,-6.76951268,-8.866550049999999,0.2236842105263158,0,1,2026-01-28T20:01:57.304673,False,78046.76475886525,0.4625972263158333,293,2026-01-28T20:01:57.304673,True,2026-01-28T20:01:57.778117
0xdd97539fe9a912166f037d81dcf35b3f0ce5c610,,17.73749879,1.45087855,1.03792339,0.23766233766233766,0,1,2026-01-28T20:01:57.475693,False,10530.226498245613,0.4624598027608333,294,2026-01-28T20:01:57.475693,True,2026-01-28T20:01:57.778117
0x643b713c5c6b86f74c0bbd77d0fe257acc772801,,7.450589509999999,10.46806722,2.96619118,0.5,0,1,2026-01-28T20:01:57.210844,False,86400.0,0.4624461869583333,295,2026-01-28T20:01:57.210844,True,2026-01-28T20:01:57.778117
0xae78adaba70f18c15418001263504af373884520,,7.02792289,11.12471825,1.08106058,0.9545454545454546,0,1,2026-01-28T20:01:57.226442,False,86400.0,0.4616877444699999,296,2026-01-28T20:01:57.226442,True,2026-01-28T20:01:57.778117
0xd400800e840c3e188a3cd581f517bb6db9339a40,,10.88221652,6.852973950000001,1.81833735,0.5,0,1,2026-01-28T20:01:57.662878,False,86400.0,0.4605546931008333,297,2026-01-28T20:01:57.662878,True,2026-01-28T20:01:57.778117
0x7a6d5fc57f6906f337c48fe2763c3a501304f79c,,1.40871475,15.072426620000002,3.14521501,0.241,0,1,2026-01-28T20:01:57.164842,False,11023.694759204713,0.4599936455575,298,2026-01-28T20:01:57.164842,True,2026-01-28T20:01:57.778117
0x24fb6523036ebcb3cc51deff138066dccf6bed0f,,7.67945075,10.06000048,0.18020269,0.47626666666666667,0,1,2026-01-28T20:01:57.208803,False,63694.37117641765,0.4598705383008333,299,2026-01-28T20:01:57.208803,True,2026-01-28T20:01:57.778117
0x4334ff1dd9fa46667b718a6f8a489c3d0079b44b,,10.15326057,6.94947377,2.47519527,0.439,0,1,2026-01-28T20:01:57.230402,False,13718.043072553046,0.4595876888741667,300,2026-01-28T20:01:57.230402,True,2026-01-28T20:01:57.778117
0x889f25fb79760cb044f02dc9d37a27cfe54a7cd0,,12.73910366,5.395864899999999,-0.53476959,0.19631901840490798,0,1,2026-01-28T20:01:57.774111,False,35952.41798611111,0.4594798269308333,301,2026-01-28T20:01:57.774111,True,2026-01-28T20:01:57.778117
0x61387d7e85508811de339276e013e0517f3782ad,,10.60773572,6.7631727,1.27600035,0.5,0,1,2026-01-28T20:01:57.141147,False,86400.0,0.4592829820258333,302,2026-01-28T20:01:57.141147,True,2026-01-28T20:01:57.778117
0xf1c0dab1ff187f1dc13482cb675f54b8be362a5c,,4.5619830100000005,8.4311383,14.47310409,0.386,0,1,2026-01-28T20:01:57.195583,False,50146.47678289473,0.4592439675074999,303,2026-01-28T20:01:57.195583,True,2026-01-28T20:01:57.778117
0x064e89061ce80cb1b41a2d2963d48d2e8cabde4a,,10.50370776,8.722410060000001,-5.56259542,0.2745,0,1,2026-01-28T20:01:57.167304,False,38482.61286472149,0.4588093966916666,304,2026-01-28T20:01:57.167304,True,2026-01-28T20:01:57.778117
0x1f0d82c8aecbd701ede2832ff7ed901995ab31aa,,13.0619757,3.68448316,2.65797465,0.068,0,1,2026-01-28T20:01:57.571136,False,2951.490430813124,0.4583492988541666,305,2026-01-28T20:01:57.571136,True,2026-01-28T20:01:57.778117
0x3b883b85fd41b81ef23b6041248bc6ac0b1c04a7,,20.69947423,0.7699840099999999,-12.08395192,0.5929203539823009,0,1,2026-01-28T20:01:57.253795,False,57205.39323076923,0.457827435955,306,2026-01-28T20:01:57.253795,True,2026-01-28T20:01:57.778117
0xb568c358a5c7424875d907610af2eb936823a27a,,-10.22764683,23.80335076,6.85216317,0.2205,0,1,2026-01-28T20:01:57.203844,False,29385.991322213184,0.4574496566741666,307,2026-01-28T20:01:57.203844,True,2026-01-28T20:01:57.778117
0xfb5146803b7dde661aab84915cc1435697caf896,,23.38256349,-5.54044914,-0.2443836999999999,0.5,0,1,2026-01-28T20:01:57.196593,False,86400.0,0.4571915708516666,308,2026-01-28T20:01:57.196593,True,2026-01-28T20:01:57.778117
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,,11.02725676,5.27251752,1.75331159,0.483,0,1,2026-01-28T20:01:57.208803,False,41503.4544472103,0.4568932099325,309,2026-01-28T20:01:57.208803,True,2026-01-28T20:01:57.778117
0x81ef33deafe014daece514bfdd175dfa24969031,,11.773561,2.6271282,7.39339575,0.185,0,1,2026-01-28T20:01:57.176453,False,8268.653779891305,0.4562511763125,310,2026-01-28T20:01:57.176453,True,2026-01-28T20:01:57.778117
0xb49f65cd5597bc68287cd2c2e960a4065a710b31,,9.40424512,5.55646531,4.42429242,0.13687002652519895,0,1,2026-01-28T20:01:57.147146,False,5510.63030500582,0.45581928787,311,2026-01-28T20:01:57.147146,True,2026-01-28T20:01:57.778117
0x8ed318c5eefd8c9b15b6ee351734c8a350b2f23a,,11.91022931,4.1674322,0.16780699,0.5,0,1,2026-01-28T20:01:57.225439,False,86400.0,0.4550016374658333,312,2026-01-28T20:01:57.225439,True,2026-01-28T20:01:57.778117
0x0d12b009a55683039189e9171796f863aee14eb1,,-10.23016013,19.29759794,17.91104351,0.2425,0,1,2026-01-28T20:01:57.191583,False,12879.26873081081,0.4544735705125,313,2026-01-28T20:01:57.191583,True,2026-01-28T20:01:57.778117
0x068b957d05df7d7e559487b16e86f01e5f4ab784,,2.37366808,12.90419547,0.0,0.3895297249334516,0,1,2026-01-28T20:01:57.241112,False,4680.576983686787,0.454465714195,314,2026-01-28T20:01:57.241112,True,2026-01-28T20:01:57.778117
0x68bd85dc5c94a5511e959d299617eb19cd26c298,,5.8170819300000005,10.11213957,-1.42037978,0.5,0,1,2026-01-28T20:01:57.147146,False,86400.0,0.4544549219266667,315,2026-01-28T20:01:57.147146,True,2026-01-28T20:01:57.778117
0xa312114b5795dff9b8db50474dd57701aa78ad1e,,18.30137866,-2.17316218,0.52691433,0.16,0,1,2026-01-28T20:01:57.179450,False,86400.0,0.4543321638374999,316,2026-01-28T20:01:57.179450,True,2026-01-28T20:01:57.778117
0x5ac5b178beb5b4eaeaaa572ab5b5685f491ff9dd,,0.4726874699999999,13.77070542,2.7448066100000004,0.24173553719008264,0,1,2026-01-28T20:01:57.231440,False,8300.604374122368,0.4542549726041667,317,2026-01-28T20:01:57.231440,True,2026-01-28T20:01:57.778117
0xfddac07fd4b292611811ac55db5f60636ac91d1e,,15.94680769,0.07563,0.022389,0.5,0,1,2026-01-28T20:01:57.660867,False,86400.0,0.45408175136,318,2026-01-28T20:01:57.660867,True,2026-01-28T20:01:57.778117
0x0266a2451f715276eab4d1a0d6abece0b475af5f,,6.08666073,8.55706861,2.30764017,0.5,0,1,2026-01-28T20:01:57.173435,False,86400.0,0.4539922766891666,319,2026-01-28T20:01:57.173435,True,2026-01-28T20:01:57.778117
0xc59498175d6d317642aeb97f895a7ce1aa992191,,15.77885891,-1.4439138299999998,5.30455237,1.0,0,1,2026-01-28T20:01:57.751484,False,86400.0,0.4538526338258333,320,2026-01-28T20:01:57.751484,True,2026-01-28T20:01:57.778117
0xfcede7715b913ed89982b58d690025060db7af6f,,17.431187,-1.31582426,-2.9349935,0.2822966507177033,0,1,2026-01-28T20:01:57.765006,False,16206.565579661017,0.4518486305583332,321,2026-01-28T20:01:57.765006,True,2026-01-28T20:01:57.778117
0x7d1b83338a5af6f7689bb585d900b6debe071cc5,,2.63989937,10.67408873,2.63880324,0.37681159420289856,0,1,2026-01-28T20:01:57.772121,False,20212.74826485788,0.4514907561183333,322,2026-01-28T20:01:57.772121,True,2026-01-28T20:01:57.778117
0xa5ee12ffed6a53622c11ea5f678ccea19b8b243f,,-2.98478696,15.47986093,3.72458867,0.5,0,1,2026-01-28T20:01:57.160837,False,86400.0,0.4511952575875,323,2026-01-28T20:01:57.160837,True,2026-01-28T20:01:57.778117
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,,6.82177881,7.10005334,1.08349474,0.5,0,1,2026-01-28T20:01:57.143145,False,86400.0,0.4511469049616666,324,2026-01-28T20:01:57.143145,True,2026-01-28T20:01:57.778117
0xd6e1a6f7bb47aca69aaa511210227d40926ff256,,14.75884152,0.34295989,-1.1609679899999998,0.4168466522678186,0,1,2026-01-28T20:01:57.165842,False,11028.003925414365,0.4510906372791666,325,2026-01-28T20:01:57.166886,True,2026-01-28T20:01:57.778117
0x4607340232ea34b5f3c57db0ec865ee6191e3ee3,,14.72604624,0.0,0.0,0.5,0,1,2026-01-28T20:01:57.764002,False,86400.0,0.4510274412266667,326,2026-01-28T20:01:57.764002,True,2026-01-28T20:01:57.778117
0x023a3d058020fb76cca98f01b3c48c8938a22355,Auros,4.24408344,9.55841562,0.7362376399999999,0.29798803697661774,0,1,2026-01-28T20:01:57.136145,False,26.350805013927577,0.4510177453066666,327,2026-01-28T20:01:57.136145,True,2026-01-28T20:01:57.778117
0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,,16.02607686,-1.26928327,-0.2088514,0.157,0,1,2026-01-28T20:01:57.162837,False,41814.53286014625,0.4507309992816666,328,2026-01-28T20:01:57.162837,True,2026-01-28T20:01:57.778117
0xed404e334cf039ba9c950b14a2588731d8811415,,10.09781797,10.09781797,-24.60998491,0.188,0,1,2026-01-28T20:01:57.645323,False,6590.4182181425485,0.450472786855,329,2026-01-28T20:01:57.645323,True,2026-01-28T20:01:57.778117
0x668cec05549105e5b05bcc779a43186735d7ea2e,,8.60952496,4.44663863,3.15820025,0.1333758774728781,0,1,2026-01-28T20:01:57.246108,False,57374.55472717391,0.4502408050024999,330,2026-01-28T20:01:57.246108,True,2026-01-28T20:01:57.778117
0x38fd1481afe2423ed5260711ea52093a9f259110,,5.31289154,7.585406,2.300491,0.5,0,1,2026-01-28T20:01:57.174449,False,86400.0,0.4497522968433333,331,2026-01-28T20:01:57.174449,True,2026-01-28T20:01:57.778117
0x02e4cc8575e3b493f04e924e2c775009b22f5955,,47.27731321,-52.42813713,-3.09938254,0.053878034339846066,0,1,2026-01-28T20:01:57.169454,False,40998.5568567775,0.449655860585,332,2026-01-28T20:01:57.169454,True,2026-01-28T20:01:57.778117
0xeeb56331b6a250fe2dbc123f08bdb87aa9840464,,10.26097463,3.2762529700000003,1.00390612,0.5,0,1,2026-01-28T20:01:57.138165,False,86400.0,0.4495525028183333,333,2026-01-28T20:01:57.138165,True,2026-01-28T20:01:57.778117
0x92e9773ad2b4ba6e2e57e7fc1f9305aef80ab6c2,,21.70543154,-8.0848906,3.02762084,0.06402439024390244,0,1,2026-01-28T20:01:57.205859,False,2379.243736842105,0.4493711627233333,334,2026-01-28T20:01:57.205859,True,2026-01-28T20:01:57.778117
0xb1f38b963535326a00a77b03f7b1c08b09655c71,,-22.56081223,31.50381769,8.372093490000001,0.0,0,1,2026-01-28T20:01:57.247108,False,727.4381882352941,0.4490633858058334,335,2026-01-28T20:01:57.247108,True,2026-01-28T20:01:57.778117
0x7f1950ce02f9f60634ba39b81844911a6c2f05bf,,7.3641134,5.72968659,0.5945447700000001,0.5,0,1,2026-01-28T20:01:57.153840,False,86400.0,0.4486197229858333,336,2026-01-28T20:01:57.153840,True,2026-01-28T20:01:57.778117
0x00897e2d7168165b81558c3cd9257efb007f2410,frog,11.1137677,2.43498795,-0.31037237,0.1125,0,1,2026-01-28T20:01:57.148149,False,30243.787682735423,0.4484534818974999,337,2026-01-28T20:01:57.148149,True,2026-01-28T20:01:57.778117
0xd6ef5649200101eb44ce8949f4cfb167b0c5a07a,,17.28935302,-2.74728788,-2.63759391,0.2545,0,1,2026-01-28T20:01:57.161837,False,6082.600729588015,0.4481620752474999,338,2026-01-28T20:01:57.161837,True,2026-01-28T20:01:57.778117
0xcb58b8f5ec6d47985f0728465c25a08ef9ad2c7b,cat hot wallet,-0.70025082,12.57991418,2.10870674,0.14001048767697954,0,1,2026-01-28T20:01:57.176453,False,7578.522755158185,0.4480640635916666,339,2026-01-28T20:01:57.176453,True,2026-01-28T20:01:57.778117
0x0d7661a7b7a89b40b6db128900557e4f1d1b3789,,7.79999652,5.3752325800000005,-0.93979099,0.4245,0,1,2026-01-28T20:01:57.308666,False,4045.5605559883156,0.4475998967541666,340,2026-01-28T20:01:57.308666,True,2026-01-28T20:01:57.778117
0xfc19cc14a007c7a6dbf3d9e3e7480c7394934eda,,-38.35860554,45.95669533,7.34757675,0.308,0,1,2026-01-28T20:01:57.181813,False,4667.159218978102,0.4475656746275,341,2026-01-28T20:01:57.181813,True,2026-01-28T20:01:57.778117
0x80b196bdb41b8c78c2083cb86f836e1509778a50,,-10.5678803,20.43407578,5.70077301,0.47592463363572923,0,1,2026-01-28T20:01:57.172408,False,15736.698722608695,0.4473690485075,342,2026-01-28T20:01:57.172408,True,2026-01-28T20:01:57.778117
0x505d981b8d0df243f06f8a8b49d7d514dab98552,,-7.595657790000001,17.64729437,5.34999471,0.6584821428571429,0,1,2026-01-28T20:01:57.195583,False,1458.9663226666669,0.4470741971141666,343,2026-01-28T20:01:57.195583,True,2026-01-28T20:01:57.778117
0x9df06b1d08f1abf2a10f7de392b19876ffdb95ae,,11.19378599,1.6314767599999995,0.01303523,0.239,0,1,2026-01-28T20:01:57.432334,False,340.3760949554896,0.4468739689658333,344,2026-01-28T20:01:57.432334,True,2026-01-28T20:01:57.778117
0x9c89f595f5515609ad61f6fda94beff85ae6600e,,13.46118938,-0.28066663,-1.02900905,0.636,0,1,2026-01-28T20:01:57.189174,False,44.78191712707182,0.4466026851908333,345,2026-01-28T20:01:57.189174,True,2026-01-28T20:01:57.778117
0xd83989ae5084a9b68ef52393f780249e0e597255,,8.53620582,2.74048836,2.53313293,0.2705,0,1,2026-01-28T20:01:57.174449,False,110.1724086097389,0.4453355508441666,346,2026-01-28T20:01:57.174449,True,2026-01-28T20:01:57.778117
0x93a73045d4fb471a540f8b6c4e1d9330abc271a5,,7.14738457,1.4045336,11.29805599,0.22474747474747475,0,1,2026-01-28T20:01:57.314667,False,2439.2469899244334,0.4453287733225,347,2026-01-28T20:01:57.314667,True,2026-01-28T20:01:57.778117
0x152e41f0b83e6cad4b5dc730c1d6279b7d67c9dc,,6.61216921,5.22600582,0.1141783599999999,1.0,0,1,2026-01-28T20:01:57.151840,False,86400.0,0.44524570981,348,2026-01-28T20:01:57.151840,True,2026-01-28T20:01:57.778117
0x279dbeaae93533a5c4607712b027b04aff62d625,,5.313676190000001,5.66773572,2.22271065,0.26732673267326734,0,1,2026-01-28T20:01:57.755500,False,4961.093772475795,0.4449016167308333,349,2026-01-28T20:01:57.755500,True,2026-01-28T20:01:57.778117
0x89abe626dc7f010138bc08e0100f1e4e13c30d32,555 E2,4.80543149,6.37282758,0.4843017899999999,0.24743777452415813,0,1,2026-01-28T20:01:57.282291,False,3466.4834763779527,0.4441746354358333,350,2026-01-28T20:01:57.282291,True,2026-01-28T20:01:57.778117
0xedbeeb29869daa48bcf3ee214a48678bae7ce13a,,30.14355206,-23.1648161,30.68516235,0.3925,0,1,2026-01-28T20:01:57.163837,False,12939.483545653762,0.4440895812233333,351,2026-01-28T20:01:57.163837,True,2026-01-28T20:01:57.778117
0x3fc56e944aa7b1594c85861b2d46a07f82a2c0c1,,1.00834666,9.412544,1.41121899,0.9389813414019162,0,1,2026-01-28T20:01:57.742304,False,21744.814789473683,0.4436092497825,352,2026-01-28T20:01:57.742304,True,2026-01-28T20:01:57.778117
0xbc927e87d072dfac3693846a83fa6922cc6c5f2a,,5.39668341,4.9233896,2.50966177,0.001,0,1,2026-01-28T20:01:57.701490,False,18417.588052179657,0.4434496482841666,353,2026-01-28T20:01:57.701490,True,2026-01-28T20:01:57.778117
0xe4c6ae25959d7fc66cf2dd5965fb78c5e09c4048,,8.93233234,2.54901219,-0.61761086,0.5,0,1,2026-01-28T20:01:57.137105,False,86400.0,0.4434180977899999,354,2026-01-28T20:01:57.137105,True,2026-01-28T20:01:57.778117
0x015e39316feeee42f363d69e2c0b438c2206a0f4,,3.58990824,6.8653768,1.6019235100000002,0.22708547888774458,0,1,2026-01-28T20:01:57.311665,False,1625.8372294117648,0.4434080038591667,355,2026-01-28T20:01:57.311665,True,2026-01-28T20:01:57.778117
0xe86b057f5eb764c9738d6b0d38170befd0723664,,10.55470275,0.56667545,-0.0753057,0.4785,0,1,2026-01-28T20:01:57.140145,False,2118.1427763769075,0.4426545157666666,356,2026-01-28T20:01:57.140145,True,2026-01-28T20:01:57.778117
